Country,JobTitle,Category,CostofLivingIndex,RentIndex,CostofLivingPlusRentIndex,GroceriesIndex,RestaurantPriceIndex,LocalPurchasingPowerIndex,SalaryUSD,SalaryRoundedUSD,SalaryRangeinK
Slovakia,Microbiologist,Science and Technical Services,47.9,15.1,32.4,45.1,35.5,55.8,59267.98,59268,50-60
Slovakia,Natural Sciences Manager,Science and Technical Services,47.9,15.1,32.4,45.1,35.5,55.8,57529.23,57529,50-60
Slovakia,Nuclear Engineer,Science and Technical Services,47.9,15.1,32.4,45.1,35.5,55.8,60169.56,60170,60-70
Slovakia,Physicist,Science and Technical Services,47.9,15.1,32.4,45.1,35.5,55.8,54824.49,54824,50-60
Slovakia,Technical Services Research and Development Manager,Science and Technical Services,47.9,15.1,32.4,45.1,35.5,55.8,56692.05,56692,50-60
Slovakia,College Dean,Teaching / Education,47.9,15.1,32.4,45.1,35.5,55.8,51733.37,51733,50-60
Slovenia,Director of Finance,Accounting and Finance,49.3,17,34,46.3,41.2,68,52506.15,52506,50-60
Slovenia,Finance Director,Accounting and Finance,49.3,17,34,46.3,41.2,68,52312.96,52313,50-60
Slovenia,Finance President,Accounting and Finance,49.3,17,34,46.3,41.2,68,52398.82,52399,50-60
Slovenia,Airlines Sales Director,Airlines / Aviation / Aerospace / Defense,49.3,17,34,46.3,41.2,68,50423.94,50424,50-60
Slovenia,Bank Operational Risk Manager,Banking,49.3,17,34,46.3,41.2,68,50874.73,50875,50-60
Slovenia,Bank Operations Head,Banking,49.3,17,34,46.3,41.2,68,52205.63,52206,50-60
Slovenia,Bank Regional Manager,Banking,49.3,17,34,46.3,41.2,68,52914.01,52914,50-60
Slovenia,Capital Risk Manager,Banking,49.3,17,34,46.3,41.2,68,50423.94,50424,50-60
Slovenia,Cash Management Manager,Banking,49.3,17,34,46.3,41.2,68,50144.88,50145,50-60
Slovenia,Credit Portfolio Manager,Banking,49.3,17,34,46.3,41.2,68,51668.97,51669,50-60
Slovenia,International Banking Manager,Banking,49.3,17,34,46.3,41.2,68,54717.16,54717,50-60
Slovenia,CEO,Executive and Management,49.3,17,34,46.3,41.2,68,52978.41,52978,50-60
Slovenia,Chairman of The Board,Executive and Management,49.3,17,34,46.3,41.2,68,54223.44,54223,50-60
Slovenia,Chief Executive Officer,Executive and Management,49.3,17,34,46.3,41.2,68,54266.37,54266,50-60
Slovenia,Chief Financial Officer,Executive and Management,49.3,17,34,46.3,41.2,68,51218.18,51218,50-60
Slovenia,Executive Director,Executive and Management,49.3,17,34,46.3,41.2,68,53922.92,53923,50-60
Slovenia,Anesthesiologist,Health and Medical,49.3,17,34,46.3,41.2,68,76140.36,76140,70-80
Slovenia,Breast Center Manager,Health and Medical,49.3,17,34,46.3,41.2,68,67468.04,67468,60-70
Slovenia,Cardiology Manager,Health and Medical,49.3,17,34,46.3,41.2,68,70859.69,70860,70-80
Slovenia,Cardiovascular Specialist,Health and Medical,49.3,17,34,46.3,41.2,68,95824.8,95825,80-90
Slovenia,Chief of Psychology,Health and Medical,49.3,17,34,46.3,41.2,68,74895.32,74895,70-80
Slovenia,Chief of Surgery,Health and Medical,49.3,17,34,46.3,41.2,68,101320.13,101320,80-90
Slovenia,Clinical Director,Health and Medical,49.3,17,34,46.3,41.2,68,64892.11,64892,60-70
Slovenia,Clinical Neuropsychologist,Health and Medical,49.3,17,34,46.3,41.2,68,51668.97,51669,50-60
Slovenia,Clinical Psychologist,Health and Medical,49.3,17,34,46.3,41.2,68,73607.36,73607,70-80
Slovenia,Counseling Psychologist,Health and Medical,49.3,17,34,46.3,41.2,68,54845.96,54846,50-60
Slovenia,Dentist,Health and Medical,49.3,17,34,46.3,41.2,68,57293.1,57293,50-60
Slovenia,Dermatologist,Health and Medical,49.3,17,34,46.3,41.2,68,70988.49,70988,70-80
Slovenia,Doctor,Health and Medical,49.3,17,34,46.3,41.2,68,62144.44,62144,60-70
Slovenia,Emergency Department Physician,Health and Medical,49.3,17,34,46.3,41.2,68,52806.68,52807,50-60
Slovenia,Emergency Management Director,Health and Medical,49.3,17,34,46.3,41.2,68,58259.07,58259,50-60
Slovenia,Emergency Services Director,Health and Medical,49.3,17,34,46.3,41.2,68,65342.9,65343,60-70
Slovenia,Endodontist,Health and Medical,49.3,17,34,46.3,41.2,68,70773.83,70774,70-80
Slovenia,Exercise Physiologist,Health and Medical,49.3,17,34,46.3,41.2,68,57786.82,57787,50-60
Slovenia,Forensic Pathologist,Health and Medical,49.3,17,34,46.3,41.2,68,61564.86,61565,60-70
Slovenia,Health Compliance Director,Health and Medical,49.3,17,34,46.3,41.2,68,59375.31,59375,50-60
Slovenia,Health Economist,Health and Medical,49.3,17,34,46.3,41.2,68,60040.76,60041,60-70
Slovenia,Health Services Manager,Health and Medical,49.3,17,34,46.3,41.2,68,52312.96,52313,50-60
Slovenia,Internist,Health and Medical,49.3,17,34,46.3,41.2,68,76033.03,76033,70-80
Slovenia,Interventionist,Health and Medical,49.3,17,34,46.3,41.2,68,76140.36,76140,70-80
Slovenia,Invasive Cardiologist,Health and Medical,49.3,17,34,46.3,41.2,68,100525.88,100526,80-90
Slovenia,Maternity Services Director,Health and Medical,49.3,17,34,46.3,41.2,68,55167.95,55168,50-60
Slovenia,Medical Director,Health and Medical,49.3,17,34,46.3,41.2,68,57808.29,57808,50-60
Slovenia,Naturopathic Physician,Health and Medical,49.3,17,34,46.3,41.2,68,71353.41,71353,70-80
Slovenia,Neonatologist,Health and Medical,49.3,17,34,46.3,41.2,68,52398.82,52399,50-60
Slovenia,Neurologist,Health and Medical,49.3,17,34,46.3,41.2,68,70945.56,70946,70-80
Slovenia,Nuclear Medicine Physician,Health and Medical,49.3,17,34,46.3,41.2,68,59933.43,59933,50-60
Slovenia,Obstetrician / Gynecologist,Health and Medical,49.3,17,34,46.3,41.2,68,70838.23,70838,70-80
Slovenia,Operating Room Services Director,Health and Medical,49.3,17,34,46.3,41.2,68,53751.19,53751,50-60
Slovenia,Ophthalmologist,Health and Medical,49.3,17,34,46.3,41.2,68,51668.97,51669,50-60
Slovenia,Optometrist,Health and Medical,49.3,17,34,46.3,41.2,68,51733.37,51733,50-60
Slovenia,Oral Surgeon,Health and Medical,49.3,17,34,46.3,41.2,68,73414.16,73414,70-80
Slovenia,Orthodontist,Health and Medical,49.3,17,34,46.3,41.2,68,69464.39,69464,60-70
Slovenia,Orthoptist,Health and Medical,49.3,17,34,46.3,41.2,68,52613.48,52613,50-60
Slovenia,Orthotist,Health and Medical,49.3,17,34,46.3,41.2,68,52806.68,52807,50-60
Slovenia,Pediatrician,Health and Medical,49.3,17,34,46.3,41.2,68,56133.93,56134,50-60
Slovenia,Perfusionist,Health and Medical,49.3,17,34,46.3,41.2,68,60255.42,60255,60-70
Slovenia,Periodontist,Health and Medical,49.3,17,34,46.3,41.2,68,71460.74,71461,70-80
Slovenia,Physician,Health and Medical,49.3,17,34,46.3,41.2,68,61264.33,61264,60-70
Slovenia,Physician - Anesthesiology,Health and Medical,49.3,17,34,46.3,41.2,68,85177.6,85178,80-90
Slovenia,Physician - Cardiology,Health and Medical,49.3,17,34,46.3,41.2,68,89900.15,89900,80-90
Slovenia,Physician - CCU,Health and Medical,49.3,17,34,46.3,41.2,68,51668.97,51669,50-60
Slovenia,Physician - Dermatology,Health and Medical,49.3,17,34,46.3,41.2,68,71310.48,71310,70-80
Slovenia,Physician - Emergency Room,Health and Medical,49.3,17,34,46.3,41.2,68,52334.42,52334,50-60
Slovenia,Physician - Endocrinology,Health and Medical,49.3,17,34,46.3,41.2,68,68734.54,68735,60-70
Slovenia,Physician - Gastroenterology,Health and Medical,49.3,17,34,46.3,41.2,68,62251.77,62252,60-70
Slovenia,Physician - Hematology / Oncology,Health and Medical,49.3,17,34,46.3,41.2,68,59911.97,59912,50-60
Slovenia,Physician - Immunology / Allergy,Health and Medical,49.3,17,34,46.3,41.2,68,70773.83,70774,70-80
Slovenia,Physician - Infectious Disease,Health and Medical,49.3,17,34,46.3,41.2,68,60255.42,60255,60-70
Slovenia,Physician - Internal Medicine,Health and Medical,49.3,17,34,46.3,41.2,68,74315.74,74316,70-80
Slovenia,Physician - Maternal / Fetal Medicine,Health and Medical,49.3,17,34,46.3,41.2,68,58151.74,58152,50-60
Slovenia,Physician - Nephrology,Health and Medical,49.3,17,34,46.3,41.2,68,71353.41,71353,70-80
Slovenia,Physician - Neurology,Health and Medical,49.3,17,34,46.3,41.2,68,72512.58,72513,70-80
Slovenia,Physician - Nuclear Medicine,Health and Medical,49.3,17,34,46.3,41.2,68,58259.07,58259,50-60
Slovenia,Physician - Obstetrics / Gynecology,Health and Medical,49.3,17,34,46.3,41.2,68,64827.71,64828,60-70
Slovenia,Physician - Pathology,Health and Medical,49.3,17,34,46.3,41.2,68,53858.52,53859,50-60
Slovenia,Physician - Pediatric Cardiology,Health and Medical,49.3,17,34,46.3,41.2,68,70838.23,70838,70-80
Slovenia,Physician - Pediatric Neonatology,Health and Medical,49.3,17,34,46.3,41.2,68,66652.33,66652,60-70
Slovenia,Physician - Pediatrics,Health and Medical,49.3,17,34,46.3,41.2,68,60212.49,60212,60-70
Slovenia,Physician - Physiatry,Health and Medical,49.3,17,34,46.3,41.2,68,65901.02,65901,60-70
Slovenia,Physician - Podiatry,Health and Medical,49.3,17,34,46.3,41.2,68,60169.56,60170,60-70
Slovenia,Physician - Radiation Therapy,Health and Medical,49.3,17,34,46.3,41.2,68,74830.93,74831,70-80
Slovenia,Physician - Radiology,Health and Medical,49.3,17,34,46.3,41.2,68,74487.47,74487,70-80
Slovenia,Physician - Rheumatology,Health and Medical,49.3,17,34,46.3,41.2,68,66308.87,66309,60-70
Slovenia,Physician - Sports Medicine,Health and Medical,49.3,17,34,46.3,41.2,68,68026.16,68026,60-70
Slovenia,Physician - Urology,Health and Medical,49.3,17,34,46.3,41.2,68,86487.03,86487,80-90
Slovenia,Preventive Medicine Physician,Health and Medical,49.3,17,34,46.3,41.2,68,60255.42,60255,60-70
Slovenia,Prosthodontist,Health and Medical,49.3,17,34,46.3,41.2,68,70773.83,70774,70-80
Slovenia,Psychiatrist,Health and Medical,49.3,17,34,46.3,41.2,68,62144.44,62144,60-70
Slovenia,Psychololgist,Health and Medical,49.3,17,34,46.3,41.2,68,62809.89,62810,60-70
Slovenia,Psychometrician,Health and Medical,49.3,17,34,46.3,41.2,68,52806.68,52807,50-60
Slovenia,Radiation Therapist,Health and Medical,49.3,17,34,46.3,41.2,68,64033.46,64033,60-70
Slovenia,Radiologist,Health and Medical,49.3,17,34,46.3,41.2,68,64333.99,64334,60-70
Slovenia,Radiology Manager,Health and Medical,49.3,17,34,46.3,41.2,68,59375.31,59375,50-60
Slovenia,Rehabilitation Director,Health and Medical,49.3,17,34,46.3,41.2,68,52506.15,52506,50-60
Slovenia,Rehabilitation Services Manager,Health and Medical,49.3,17,34,46.3,41.2,68,59267.98,59268,50-60
Slovenia,Respiratory Care Practitioner,Health and Medical,49.3,17,34,46.3,41.2,68,54287.84,54288,50-60
Slovenia,Surgeon,Health and Medical,49.3,17,34,46.3,41.2,68,74315.74,74316,70-80
Slovenia,Surgeon - Burn,Health and Medical,49.3,17,34,46.3,41.2,68,70580.63,70581,70-80
Slovenia,Surgeon - Cardiothoracic,Health and Medical,49.3,17,34,46.3,41.2,68,94772.96,94773,80-90
Slovenia,Surgeon - Heart Transplant,Health and Medical,49.3,17,34,46.3,41.2,68,103595.54,103596,80-90
Slovenia,Surgeon - Neurology,Health and Medical,49.3,17,34,46.3,41.2,68,90200.67,90201,80-90
Slovenia,Surgeon - Orthopedic,Health and Medical,49.3,17,34,46.3,41.2,68,100053.63,100054,80-90
Slovenia,Surgeon - Pediatric,Health and Medical,49.3,17,34,46.3,41.2,68,80433.58,80434,80-90
Slovenia,Surgeon - Plastic Reconstructive,Health and Medical,49.3,17,34,46.3,41.2,68,92755.14,92755,80-90
Slovenia,Surgeon - Trauma,Health and Medical,49.3,17,34,46.3,41.2,68,72770.18,72770,70-80
Slovenia,Treatment Services Director,Health and Medical,49.3,17,34,46.3,41.2,68,71933,71933,70-80
Slovenia,Urologist,Health and Medical,49.3,17,34,46.3,41.2,68,88526.32,88526,80-90
Slovenia,Administrative Law Judge,Legal,49.3,17,34,46.3,41.2,68,62809.89,62810,60-70
Slovenia,Crown Prosecution Service Lawyer,Legal,49.3,17,34,46.3,41.2,68,66094.21,66094,60-70
Slovenia,General Counsel,Legal,49.3,17,34,46.3,41.2,68,59911.97,59912,50-60
Slovenia,Lawyer,Legal,49.3,17,34,46.3,41.2,68,50273.67,50274,50-60
Slovenia,Legal Services Director,Legal,49.3,17,34,46.3,41.2,68,54373.7,54374,50-60
Slovenia,Legal Services Manager,Legal,49.3,17,34,46.3,41.2,68,54223.44,54223,50-60
Slovenia,Litigation Attorney,Legal,49.3,17,34,46.3,41.2,68,57014.04,57014,50-60
Slovenia,Magistrate Judge,Legal,49.3,17,34,46.3,41.2,68,74251.34,74251,70-80
Slovenia,Electric and Gas Operations Manager,Oil / Gas / Energy / Mining,49.3,17,34,46.3,41.2,68,50874.73,50875,50-60
Slovenia,Associate Medical Affairs Director,Pharmaceutical and Biotechnology,49.3,17,34,46.3,41.2,68,52613.48,52613,50-60
Slovenia,Pharmaceutical Manager,Pharmaceutical and Biotechnology,49.3,17,34,46.3,41.2,68,57808.29,57808,50-60
Slovenia,Pharmaceutical Manufacturing Lead,Pharmaceutical and Biotechnology,49.3,17,34,46.3,41.2,68,58709.86,58710,50-60
Slovenia,Pharmaceutical Operations Excellence Manager,Pharmaceutical and Biotechnology,49.3,17,34,46.3,41.2,68,51067.92,51068,50-60
Slovenia,Pharmaceutical Supply Chain Manager,Pharmaceutical and Biotechnology,49.3,17,34,46.3,41.2,68,50423.94,50424,50-60
Slovenia,Area Sales Director,Sales Retail and Wholesale,49.3,17,34,46.3,41.2,68,51668.97,51669,50-60
Slovenia,Global Wholesale Manager,Sales Retail and Wholesale,49.3,17,34,46.3,41.2,68,53686.79,53687,50-60
Slovenia,Regional Sales Director,Sales Retail and Wholesale,49.3,17,34,46.3,41.2,68,50574.2,50574,50-60
Slovenia,Regional Sales Manager,Sales Retail and Wholesale,49.3,17,34,46.3,41.2,68,52205.63,52206,50-60
Slovenia,Astronomer,Science and Technical Services,49.3,17,34,46.3,41.2,68,55103.55,55104,50-60
Slovenia,Biochemist,Science and Technical Services,49.3,17,34,46.3,41.2,68,50638.6,50639,50-60
Slovenia,Biologist,Science and Technical Services,49.3,17,34,46.3,41.2,68,51733.37,51733,50-60
Slovenia,Biomedical Scientist,Science and Technical Services,49.3,17,34,46.3,41.2,68,52119.76,52120,50-60
Slovenia,Clinical Laboratory Scientist,Science and Technical Services,49.3,17,34,46.3,41.2,68,51690.44,51690,50-60
Slovenia,DNA Analyst,Science and Technical Services,49.3,17,34,46.3,41.2,68,50874.73,50875,50-60
Slovenia,Genomics Scientist,Science and Technical Services,49.3,17,34,46.3,41.2,68,52312.96,52313,50-60
Slovenia,Global Technical Lead,Science and Technical Services,49.3,17,34,46.3,41.2,68,52119.76,52120,50-60
Slovenia,Medical Scientist,Science and Technical Services,49.3,17,34,46.3,41.2,68,51218.18,51218,50-60
Slovenia,Microbiologist,Science and Technical Services,49.3,17,34,46.3,41.2,68,52312.96,52313,50-60
Slovenia,Nuclear Engineer,Science and Technical Services,49.3,17,34,46.3,41.2,68,54287.84,54288,50-60
Slovenia,Technical Services Research and Development Manager,Science and Technical Services,49.3,17,34,46.3,41.2,68,52334.42,52334,50-60
South Africa,Anesthesiologist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,66447.8,66448,60-70
South Africa,Breast Center Manager,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,61329.53,61330,60-70
South Africa,Cardiology Manager,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,61487.83,61488,60-70
South Africa,Cardiovascular Specialist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,81127.21,81127,80-90
South Africa,Chief of Psychology,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,65951.81,65952,60-70
South Africa,Chief of Surgery,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,93801.53,93802,80-90
South Africa,Clinical Director,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,53372.47,53372,50-60
South Africa,Clinical Psychologist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,66447.8,66448,60-70
South Africa,Dermatologist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,63229.1,63229,60-70
South Africa,Doctor,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,52274.95,52275,50-60
South Africa,Emergency Services Director,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,54359.19,54359,50-60
South Africa,Endodontist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,57414.32,57414,50-60
South Africa,Exercise Physiologist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,50106.28,50106,50-60
South Africa,Forensic Pathologist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,55778.59,55779,50-60
South Africa,Health Economist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,50037.68,50038,50-60
South Africa,Internist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,64627.39,64627,60-70
South Africa,Interventionist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,62300.42,62300,60-70
South Africa,Invasive Cardiologist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,82889.59,82890,80-90
South Africa,Naturopathic Physician,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,60822.98,60823,60-70
South Africa,Neurologist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,62411.23,62411,60-70
South Africa,Nuclear Medicine Physician,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,53156.13,53156,50-60
South Africa,Obstetrician / Gynecologist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,56891.94,56892,50-60
South Africa,Oral Surgeon,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,64627.39,64627,60-70
South Africa,Orthodontist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,62917.78,62918,60-70
South Africa,Perfusionist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,52997.84,52998,50-60
South Africa,Periodontist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,55330.08,55330,50-60
South Africa,Physician,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,52290.78,52291,50-60
South Africa,Physician - Anesthesiology,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,74172.7,74173,70-80
South Africa,Physician - Cardiology,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,79190.71,79191,70-80
South Africa,Physician - Dermatology,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,63994.2,63994,60-70
South Africa,Physician - Endocrinology,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,61202.9,61203,60-70
South Africa,Physician - Gastroenterology,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,57910.32,57910,50-60
South Africa,Physician - Hematology / Oncology,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,56147.95,56148,50-60
South Africa,Physician - Immunology / Allergy,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,63994.2,63994,60-70
South Africa,Physician - Infectious Disease,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,54981.82,54982,50-60
South Africa,Physician - Internal Medicine,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,67186.52,67187,60-70
South Africa,Physician - Maternal / Fetal Medicine,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,53625.75,53626,50-60
South Africa,Physician - Nephrology,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,65951.81,65952,60-70
South Africa,Physician - Neurology,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,65951.81,65952,60-70
South Africa,Physician - Nuclear Medicine,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,55921.05,55921,50-60
South Africa,Physician - Obstetrics / Gynecology,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,59319.16,59319,50-60
South Africa,Physician - Pediatric Cardiology,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,53979.28,53979,50-60
South Africa,Physician - Pediatric Neonatology,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,51515.12,51515,50-60
South Africa,Physician - Physiatry,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,50866.1,50866,50-60
South Africa,Physician - Radiation Therapy,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,60638.3,60638,60-70
South Africa,Physician - Radiology,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,60822.98,60823,60-70
South Africa,Physician - Rheumatology,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,53625.75,53626,50-60
South Africa,Physician - Sports Medicine,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,53272.22,53272,50-60
South Africa,Physician - Urology,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,68917.24,68917,60-70
South Africa,Prosthodontist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,57414.32,57414,50-60
South Africa,Psychiatrist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,53361.92,53362,50-60
South Africa,Psychololgist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,52586.26,52586,50-60
South Africa,Radiation Therapist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,58527.68,58528,50-60
South Africa,Radiologist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,56063.52,56064,50-60
South Africa,Radiology Manager,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,54258.93,54259,50-60
South Africa,Rehabilitation Services Manager,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,51214.36,51214,50-60
South Africa,Surgeon,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,66447.8,66448,60-70
South Africa,Surgeon - Burn,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,63994.2,63994,60-70
South Africa,Surgeon - Cardiothoracic,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,88060.62,88061,80-90
South Africa,Surgeon - Heart Transplant,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,96297.34,96297,80-90
South Africa,Surgeon - Neurology,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,82889.59,82890,80-90
South Africa,Surgeon - Orthopedic,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,93801.53,93802,80-90
South Africa,Surgeon - Pediatric,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,75391.58,75392,70-80
South Africa,Surgeon - Plastic Reconstructive,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,87353.56,87354,80-90
South Africa,Surgeon - Trauma,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,70384.12,70384,70-80
South Africa,Treatment Services Director,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,55868.29,55868,50-60
South Africa,Urologist,Health and Medical,33.8,11.8,23.4,27.6,28.7,84.7,68431.79,68432,60-70
South Africa,Administrative Law Judge,Legal,33.8,11.8,23.4,27.6,28.7,84.7,54981.82,54982,50-60
South Africa,Crown Prosecution Service Lawyer,Legal,33.8,11.8,23.4,27.6,28.7,84.7,53003.11,53003,50-60
South Africa,General Counsel,Legal,33.8,11.8,23.4,27.6,28.7,84.7,53778.77,53779,50-60
South Africa,Litigation Attorney,Legal,33.8,11.8,23.4,27.6,28.7,84.7,51515.12,51515,50-60
South Africa,Magistrate Judge,Legal,33.8,11.8,23.4,27.6,28.7,84.7,58817.89,58818,50-60
South Korea,Accounting Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,51211.86,51212,50-60
South Korea,Assistant Finance Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,50680.02,50680,50-60
South Korea,Audit Director,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,55995.8,55996,50-60
South Korea,Auditing Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,54491.48,54491,50-60
South Korea,Budget Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,53072,53072,50-60
South Korea,Credit and Collection Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,51478.85,51479,50-60
South Korea,Credit Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,52718.91,52719,50-60
South Korea,Deputy CFO,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,65655.61,65656,60-70
South Korea,Deputy Head of Finance,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,67604.2,67604,60-70
South Korea,Director of Finance,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,73275.28,73275,70-80
South Korea,Economist,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,58742.48,58742,50-60
South Korea,Finance Director,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,71059.7,71060,70-80
South Korea,Finance Executive,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,51034.73,51035,50-60
South Korea,Finance Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,68488.83,68489,60-70
South Korea,Finance President,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,71857.57,71858,70-80
South Korea,Finance Relationship Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,57058.96,57059,50-60
South Korea,Finance Team Leader,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,55730.59,55731,50-60
South Korea,Financial Director,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,76110.34,76110,70-80
South Korea,Financial Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,66630.31,66630,60-70
South Korea,Financial Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,73540.86,73541,70-80
South Korea,Financial Operations Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,63882.09,63882,60-70
South Korea,Financial Project Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,50059.51,50060,50-60
South Korea,Financial Section Head,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,50059.51,50060,50-60
South Korea,Financial Services Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,61401.66,61402,60-70
South Korea,Group Financial Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,72654.18,72654,70-80
South Korea,International Tax Director,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,61225.56,61226,60-70
South Korea,Investment Advisor,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,65743.99,65744,60-70
South Korea,Investment Fund Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,53605.9,53606,50-60
South Korea,Investment Operations Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,57148,57148,50-60
South Korea,KYC Team Leader,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,50149.07,50149,50-60
South Korea,Management Economist,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,55553.23,55553,50-60
South Korea,Risk Management Director,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,58742.48,58742,50-60
South Korea,Tax Director,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,59541.23,59541,50-60
South Korea,Tax Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,51300.54,51301,50-60
South Korea,Tax Research Manager,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,52098.62,52099,50-60
South Korea,Vice President of Finance,Accounting and Finance,64.4,17.1,42,83.1,32.4,90.6,71325.06,71325,70-80
