Country,Job Title,Category,Salary,Currency,Exchange Rate,Salary(USD),SalaryRounded(USD),Cost of Living Index,Rent Index,Cost of Living Plus Rent Index,Groceries Index,Restaurant Price Index,Local Purchasing Power Index
United Arab Emirates,Storage Engineer,Information Technology,189300,AED,3.67,51545.27,51545,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Support Analyst,Information Technology,197600,AED,3.67,53805.31,53805,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Support Specialist,Information Technology,239000,AED,3.67,65078.28,65078,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Support Team Leader,Information Technology,212500,AED,3.67,57862.49,57862,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,System Administrator,Information Technology,209700,AED,3.67,57100.07,57100,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Systems Analyst,Information Technology,233600,AED,3.67,63607.9,63608,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Systems Architect,Information Technology,221500,AED,3.67,60313.14,60313,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Systems Consultant,Information Technology,282300,AED,3.67,76868.62,76869,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Systems Engineer,Information Technology,192600,AED,3.67,52443.84,52444,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Systems Integration Analyst,Information Technology,225300,AED,3.67,61347.86,61348,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Systems Integrator,Information Technology,216800,AED,3.67,59033.36,59033,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Technical Analyst,Information Technology,196800,AED,3.67,53587.47,53587,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Technical Consultant,Information Technology,275200,AED,3.67,74935.33,74935,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Technical Manager,Information Technology,240500,AED,3.67,65486.73,65487,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Technical Project Manager,Information Technology,307400,AED,3.67,83703.2,83703,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Technical Sales,Information Technology,231000,AED,3.67,62899.93,62900,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Technical Trainer,Information Technology,228500,AED,3.67,62219.2,62219,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Technical Writer,Information Technology,204700,AED,3.67,55738.6,55739,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Technology Business Analyst,Information Technology,225300,AED,3.67,61347.86,61348,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Technology Director,Information Technology,388100,AED,3.67,105677.33,105677,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Technology Specialist,Information Technology,290800,AED,3.67,79183.12,79183,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Technology Vice President,Information Technology,330900,AED,3.67,90102.11,90102,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Teradata Developer,Information Technology,183700,AED,3.67,50020.42,50020,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Test Analyst,Information Technology,232900,AED,3.67,63417.29,63417,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Tester,Information Technology,196800,AED,3.67,53587.47,53587,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Testing Manager,Information Technology,314500,AED,3.67,85636.49,85636,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,TIBCO Developer,Information Technology,196800,AED,3.67,53587.47,53587,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,UI Engineer,Information Technology,217900,AED,3.67,59332.88,59333,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,UNIX Administrator,Information Technology,239300,AED,3.67,65159.97,65160,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Usability Engineer,Information Technology,217900,AED,3.67,59332.88,59333,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,User Experience Consultant,Information Technology,251500,AED,3.67,68481.96,68482,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,User Experience Design Expert,Information Technology,246200,AED,3.67,67038.8,67039,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,User Experience Designer,Information Technology,209700,AED,3.67,57100.07,57100,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,User Experience Researcher,Information Technology,254700,AED,3.67,69353.3,69353,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,User Interface Designer,Information Technology,214000,AED,3.67,58270.93,58271,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,User Support Engineer,Information Technology,195200,AED,3.67,53151.8,53152,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,VB.NET Developer,Information Technology,243000,AED,3.67,66167.46,66167,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Video Game Designer,Information Technology,194600,AED,3.67,52988.43,52988,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Visual Information Specialist,Information Technology,204700,AED,3.67,55738.6,55739,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Web Applications Manager,Information Technology,272800,AED,3.67,74281.82,74282,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Web Content Specialist,Information Technology,237400,AED,3.67,64642.61,64643,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Web Designer,Information Technology,204000,AED,3.67,55547.99,55548,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Web Developer,Information Technology,214000,AED,3.67,58270.93,58271,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Web Editor,Information Technology,185100,AED,3.67,50401.63,50402,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Web Project Manager,Information Technology,254700,AED,3.67,69353.3,69353,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Web Promotions Specialist,Information Technology,228500,AED,3.67,62219.2,62219,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Web Security Administrator,Information Technology,240500,AED,3.67,65486.73,65487,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Web Security Manager,Information Technology,327300,AED,3.67,89121.85,89122,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Webmaster,Information Technology,194600,AED,3.67,52988.43,52988,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Windows System Administrator,Information Technology,200000,AED,3.67,54458.82,54459,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Wireless Consultant,Information Technology,281500,AED,3.67,76650.78,76651,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Writer and Documentor,Information Technology,196800,AED,3.67,53587.47,53587,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Actuarial Analyst,Insurance,325800,AED,3.67,88713.41,88713,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Actuarial Assistant,Insurance,232900,AED,3.67,63417.29,63417,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Actuarial Specialist,Insurance,217900,AED,3.67,59332.88,59333,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Actuary,Insurance,339100,AED,3.67,92334.92,92335,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Assistant Claims Manager,Insurance,254800,AED,3.67,69380.53,69381,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Auditing Insurance Manager,Insurance,362200,AED,3.67,98624.91,98625,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Broker,Insurance,246200,AED,3.67,67038.8,67039,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Claim Advocacy Professional,Insurance,243000,AED,3.67,66167.46,66167,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Claims Manager,Insurance,344600,AED,3.67,93832.54,93833,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Claims Resolution Specialist,Insurance,268900,AED,3.67,73219.88,73220,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Claims Supervisor,Insurance,228000,AED,3.67,62083.05,62083,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Complaints Specialist,Insurance,227600,AED,3.67,61974.13,61974,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Compliance Examiner,Insurance,222300,AED,3.67,60530.97,60531,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Compliance Officer,Insurance,192600,AED,3.67,52443.84,52444,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Compliance Reviewer,Insurance,225700,AED,3.67,61456.77,61457,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Consultant,Insurance,233600,AED,3.67,63607.9,63608,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Eligibility Interviewer,Insurance,263900,AED,3.67,71858.41,71858,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Eligibility Specialist,Insurance,238900,AED,3.67,65051.06,65051,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Insurance Account Manager,Insurance,308900,AED,3.67,84111.64,84112,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Insurance Accounts Executive,Insurance,252300,AED,3.67,68699.8,68700,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Insurance Adjuster,Insurance,231000,AED,3.67,62899.93,62900,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Insurance Analyst,Insurance,238900,AED,3.67,65051.06,65051,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Insurance Appraiser,Insurance,233900,AED,3.67,63689.58,63690,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Insurance Examiner,Insurance,225300,AED,3.67,61347.86,61348,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Insurance Investigator,Insurance,215100,AED,3.67,58570.46,58570,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Insurance Manager,Insurance,415900,AED,3.67,113247.11,113247,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Insurance Operations Manager,Insurance,417100,AED,3.67,113573.86,113574,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Insurance Pricing Assistant,Insurance,192600,AED,3.67,52443.84,52444,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Insurance Program Manager,Insurance,307400,AED,3.67,83703.2,83703,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Insurance Project Manager,Insurance,301800,AED,3.67,82178.35,82178,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Insurance Quality Assurance Agent,Insurance,207700,AED,3.67,56555.48,56555,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Insurance Sales Director,Insurance,409000,AED,3.67,111368.28,111368,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Insurance Sales Manager,Insurance,312400,AED,3.67,85064.67,85065,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Insurance Team Leader,Insurance,247800,AED,3.67,67474.47,67474,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Loss Control Specialist,Insurance,232900,AED,3.67,63417.29,63417,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Loss Prevention Investigator,Insurance,258400,AED,3.67,70360.79,70361,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Loss Prevention Manager,Insurance,339100,AED,3.67,92334.92,92335,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Loss Prevention Specialist,Insurance,249600,AED,3.67,67964.6,67965,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Medical Auditor,Insurance,239300,AED,3.67,65159.97,65160,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Payment Services Specialist,Insurance,246500,AED,3.67,67120.49,67120,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Policy Change Director,Insurance,394500,AED,3.67,107420.01,107420,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Policy Change Supervisor,Insurance,253400,AED,3.67,68999.32,68999,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Risk Analyst,Insurance,283400,AED,3.67,77168.14,77168,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Risk Management Director,Insurance,462300,AED,3.67,125881.55,125882,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Risk Management Supervisor,Insurance,301700,AED,3.67,82151.12,82151,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Risk Manager,Insurance,467700,AED,3.67,127351.94,127352,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Risk Modeling Manager,Insurance,433800,AED,3.67,118121.17,118121,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Title Insurance Typist,Insurance,209700,AED,3.67,57100.07,57100,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Training Manager,Insurance,271300,AED,3.67,73873.38,73873,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Accreditation Coordinator,Law Enforcement / Security / Fire,191600,AED,3.67,52171.55,52172,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Accreditation Manager,Law Enforcement / Security / Fire,283700,AED,3.67,77249.83,77250,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Criminal Investigator,Law Enforcement / Security / Fire,257700,AED,3.67,70170.18,70170,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Fire Chief,Law Enforcement / Security / Fire,249600,AED,3.67,67964.6,67965,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Fire Education Specialist,Law Enforcement / Security / Fire,222300,AED,3.67,60530.97,60531,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Fire Inspector,Law Enforcement / Security / Fire,254800,AED,3.67,69380.53,69381,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Fire Investigator,Law Enforcement / Security / Fire,239000,AED,3.67,65078.28,65078,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Fire Prevention Engineer,Law Enforcement / Security / Fire,218900,AED,3.67,59605.17,59605,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Fire Protection Specialist,Law Enforcement / Security / Fire,214000,AED,3.67,58270.93,58271,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Forensic Investigator,Law Enforcement / Security / Fire,227600,AED,3.67,61974.13,61974,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Forensic Science Technician,Law Enforcement / Security / Fire,243000,AED,3.67,66167.46,66167,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Fraud and Forensic Specialist,Law Enforcement / Security / Fire,271300,AED,3.67,73873.38,73873,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Fraud Examiner,Law Enforcement / Security / Fire,257700,AED,3.67,70170.18,70170,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Grants Specialist,Law Enforcement / Security / Fire,301800,AED,3.67,82178.35,82178,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Intellectual Property Associate,Law Enforcement / Security / Fire,216800,AED,3.67,59033.36,59033,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Intelligence Research Specialist,Law Enforcement / Security / Fire,377200,AED,3.67,102709.33,102709,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Investigator,Law Enforcement / Security / Fire,252300,AED,3.67,68699.8,68700,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Juvenile Probation Officer,Law Enforcement / Security / Fire,183700,AED,3.67,50020.42,50020,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Police Captain,Law Enforcement / Security / Fire,309800,AED,3.67,84356.71,84357,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Private Detective / Investigator,Law Enforcement / Security / Fire,252300,AED,3.67,68699.8,68700,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Security Adviser,Law Enforcement / Security / Fire,261300,AED,3.67,71150.44,71150,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Security Management Specialist,Law Enforcement / Security / Fire,345100,AED,3.67,93968.69,93969,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Security Manager,Law Enforcement / Security / Fire,361600,AED,3.67,98461.54,98462,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Security Supervisor,Law Enforcement / Security / Fire,195200,AED,3.67,53151.8,53152,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Security Systems Installer,Law Enforcement / Security / Fire,189300,AED,3.67,51545.27,51545,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Administrative Law Judge,Legal,643800,AED,3.67,175302.93,175303,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Arbitrator,Legal,307400,AED,3.67,83703.2,83703,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Associate Attorney,Legal,299500,AED,3.67,81552.08,81552,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Attorney,Legal,475700,AED,3.67,129530.29,129530,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Candidate Attorney,Legal,268900,AED,3.67,73219.88,73220,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Conciliator,Legal,240500,AED,3.67,65486.73,65487,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Contracts Manager,Legal,282300,AED,3.67,76868.62,76869,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Contracts Negotiator,Legal,207800,AED,3.67,56582.71,56583,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Corporate Counsel,Legal,351900,AED,3.67,95820.29,95820,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Counsel,Legal,332100,AED,3.67,90428.86,90429,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Court Judicial Assistant,Legal,185100,AED,3.67,50401.63,50402,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Court Liaison Specialist,Legal,200000,AED,3.67,54458.82,54459,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Crown Prosecution Service Lawyer,Legal,649700,AED,3.67,176909.46,176909,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,General Counsel,Legal,606400,AED,3.67,165119.13,165119,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Immigration Executive,Legal,319600,AED,3.67,87025.19,87025,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,In House Counsel,Legal,340400,AED,3.67,92688.9,92689,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Intellectual Property Specialist,Legal,228000,AED,3.67,62083.05,62083,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Judge Advocate,Legal,519300,AED,3.67,141402.31,141402,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Lawyer,Legal,493000,AED,3.67,134240.98,134241,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Legal Advisor,Legal,275500,AED,3.67,75017.02,75017,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Legal Associate,Legal,218900,AED,3.67,59605.17,59605,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Legal Consultant,Legal,279400,AED,3.67,76078.97,76079,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Legal Consultant,Legal,283700,AED,3.67,77249.83,77250,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Legal Counsel,Legal,357300,AED,3.67,97290.67,97291,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Legal Editor,Legal,222300,AED,3.67,60530.97,60531,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Legal Executive,Legal,437300,AED,3.67,119074.2,119074,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Legal Services Director,Legal,524700,AED,3.67,142872.7,142873,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Legal Services Manager,Legal,566900,AED,3.67,154363.51,154364,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Legislative Liaison,Legal,218900,AED,3.67,59605.17,59605,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Litigation Attorney,Legal,578500,AED,3.67,157522.12,157522,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Litigation Paralegal,Legal,294700,AED,3.67,80245.06,80245,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Magistrate Judge,Legal,705500,AED,3.67,192103.47,192103,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Patent Attorney,Legal,362200,AED,3.67,98624.91,98625,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Staff Attorney,Legal,362200,AED,3.67,98624.91,98625,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Account Handler,Marketing,201100,AED,3.67,54758.34,54758,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Affiliate Manager,Marketing,263900,AED,3.67,71858.41,71858,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Analytics Specialist,Marketing,185100,AED,3.67,50401.63,50402,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Assistant Brand Manager,Marketing,281500,AED,3.67,76650.78,76651,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Assistant Product Manager,Marketing,297000,AED,3.67,80871.34,80871,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Associate Marketing Manager,Marketing,308300,AED,3.67,83948.26,83948,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Associate Product Manager,Marketing,319600,AED,3.67,87025.19,87025,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Brand Ambassador,Marketing,377200,AED,3.67,102709.33,102709,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Brand Director,Marketing,472100,AED,3.67,128550.03,128550,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Brand Executive,Marketing,382600,AED,3.67,104179.71,104180,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Brand Manager,Marketing,419400,AED,3.67,114200.14,114200,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Business Analytics Specialist,Marketing,183700,AED,3.67,50020.42,50020,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Business Channel Manager,Marketing,272800,AED,3.67,74281.82,74282,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Business Intelligence Team Leader,Marketing,294700,AED,3.67,80245.06,80245,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Campaign Specialist,Marketing,251500,AED,3.67,68481.96,68482,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Chief Marketing Officer,Marketing,453200,AED,3.67,123403.68,123404,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Chief Product Officer,Marketing,378300,AED,3.67,103008.85,103009,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Content Manager,Marketing,228000,AED,3.67,62083.05,62083,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Content Marketing Strategist,Marketing,249600,AED,3.67,67964.6,67965,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Creative Marketing Lead,Marketing,247800,AED,3.67,67474.47,67474,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Digital Marketer,Marketing,228000,AED,3.67,62083.05,62083,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Digital Marketing Manager,Marketing,330900,AED,3.67,90102.11,90102,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Digital Marketing Strategist,Marketing,312400,AED,3.67,85064.67,85065,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Digital Media Specialist,Marketing,294700,AED,3.67,80245.06,80245,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Director of Marketing,Marketing,442200,AED,3.67,120408.44,120408,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Director of Research,Marketing,317700,AED,3.67,86507.83,86508,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,eMarketing Manager,Marketing,330700,AED,3.67,90047.65,90048,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Event Marketing,Marketing,308900,AED,3.67,84111.64,84112,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Head of Executive Search,Marketing,381800,AED,3.67,103961.88,103962,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Key Affiliate Manager,Marketing,309800,AED,3.67,84356.71,84357,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Localization Manager,Marketing,301300,AED,3.67,82042.21,82042,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Market Development Executive,Marketing,340400,AED,3.67,92688.9,92689,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Market Development Manager,Marketing,339100,AED,3.67,92334.92,92335,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Market Research Analyst,Marketing,281500,AED,3.67,76650.78,76651,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Market Research Manager,Marketing,314500,AED,3.67,85636.49,85636,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Market Segmentation Director,Marketing,325600,AED,3.67,88658.95,88659,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Marketing Account Supervisor,Marketing,263100,AED,3.67,71640.57,71641,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Marketing Administrator,Marketing,210500,AED,3.67,57317.9,57318,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Marketing Advisor,Marketing,253400,AED,3.67,68999.32,68999,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Marketing Analyst,Marketing,243000,AED,3.67,66167.46,66167,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Marketing and Sales Head,Marketing,433400,AED,3.67,118012.25,118012,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Marketing Communications Manager,Marketing,290800,AED,3.67,79183.12,79183,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Marketing Consultant,Marketing,308900,AED,3.67,84111.64,84112,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Marketing Director,Marketing,445100,AED,3.67,121198.09,121198,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Marketing Distribution Executive,Marketing,332500,AED,3.67,90537.78,90538,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Marketing Executive,Marketing,362200,AED,3.67,98624.91,98625,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Marketing Manager,Marketing,442300,AED,3.67,120435.67,120436,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Marketing Segment Manager,Marketing,312400,AED,3.67,85064.67,85065,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Marketing Specialist,Marketing,214000,AED,3.67,58270.93,58271,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Marketing Supervisor,Marketing,263200,AED,3.67,71667.8,71668,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Marketing Vice President,Marketing,327300,AED,3.67,89121.85,89122,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Online Marketing Analyst,Marketing,232900,AED,3.67,63417.29,63417,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Online Marketing Manager,Marketing,297000,AED,3.67,80871.34,80871,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Optimization Manager,Marketing,271300,AED,3.67,73873.38,73873,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Outbound Sales,Marketing,187500,AED,3.67,51055.14,51055,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Outreach Specialist,Marketing,238900,AED,3.67,65051.06,65051,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Product Development,Marketing,288700,AED,3.67,78611.3,78611,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Product Manager,Marketing,341400,AED,3.67,92961.2,92961,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Product Marketing Engineer,Marketing,187300,AED,3.67,51000.68,51001,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Product Marketing Executive,Marketing,307400,AED,3.67,83703.2,83703,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Product Marketing Manager,Marketing,325800,AED,3.67,88713.41,88713,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Product Strategist,Marketing,246500,AED,3.67,67120.49,67120,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Product Strategy Researcher,Marketing,238900,AED,3.67,65051.06,65051,57.8,46.9,52.6,45,50,98.7
